Datetime,Wind_Direction,Wind_Speed,Cloud_Base_Height,Visibility,Temperature,Pressure,Humidity,NotWeekend,InOperatingHours,NotHoliday,Reading
2018-04-17T00:00:00Z,160,17,60,800,10.6,1007.6,84.7,1,0,1,85.448
2018-04-17T01:00:00Z,160,16,60,1000,10.5,1007.7,85.9,1,0,1,91.082
2018-04-17T02:00:00Z,160,16,100,900,10.5,1007.4,85.9,1,0,1,87.698
2018-04-17T03:00:00Z,160,17,100,900,10.5,1007.4,83.4,1,0,1,86.703
2018-04-17T04:00:00Z,170,16,100,1100,10.9,1007.3,77.5,1,0,1,88.18
2018-04-17T05:00:00Z,170,17,100,1100,10.8,1007.2,77.3,1,0,1,89.965
2018-04-17T06:00:00Z,180,22,60,900,10.8,1007.5,79.8,1,1,1,113.474
2018-04-17T07:00:00Z,180,24,60,800,11.1,1007.7,81.2,1,1,1,134.798
2018-04-17T08:00:00Z,180,27,100,800,11.5,1008.4,84,1,1,1,150.765
2018-04-17T09:00:00Z,190,28,60,900,11.9,1008.9,82.9,1,1,1,147.686
2018-04-17T10:00:00Z,180,29,30,500,11,1009.3,93.6,1,1,1,143.206
2018-04-17T11:00:00Z,180,24,30,350,11.2,1009.8,95,1,1,1,141.184
2018-04-17T12:00:00Z,190,28,30,700,11.7,1010.3,90.1,1,1,1,144.048
2018-04-17T13:00:00Z,190,28,30,700,11.6,1010.9,91.3,1,1,1,149.992
2018-04-17T14:00:00Z,190,23,20,600,11.7,1011.6,92.6,1,1,1,135.156
2018-04-17T15:00:00Z,190,25,20,700,11.7,1012,92.6,1,1,1,142.765
2018-04-17T16:00:00Z,190,24,20,500,11.4,1012.4,93.7,1,1,1,122.286
2018-04-17T17:00:00Z,190,25,20,500,11.5,1012.8,93.7,1,1,1,103.121
2018-04-17T18:00:00Z,190,21,20,500,11.3,1013.4,93.7,1,1,1,98.434
2018-04-17T19:00:00Z,180,21,20,350,11.1,1013.8,94.9,1,1,1,91.926
2018-04-17T20:00:00Z,180,22,20,500,11.4,1014.5,95,1,0,1,86.513
2018-04-17T21:00:00Z,180,22,30,600,11.5,1015.2,93.7,1,0,1,87.091
2018-04-17T22:00:00Z,180,21,20,600,11.6,1015.7,93.8,1,0,1,87.063
2018-04-17T23:00:00Z,170,19,20,600,11.6,1016.3,92.5,1,0,1,84.036
2018-04-18T00:00:00Z,170,21,20,800,11.9,1016.6,92.5,1,0,1,88.067
2018-04-18T01:00:00Z,180,22,20,900,11.7,1016.7,93.8,1,0,1,85.279
2018-04-18T02:00:00Z,180,19,20,800,11.7,1017.4,93.8,1,0,1,83.143
2018-04-18T03:00:00Z,200,19,5,460,11.3,1018,96.2,1,0,1,88.127
2018-04-18T04:00:00Z,170,15,10,600,11.3,1018.2,94.9,1,0,1,87.457
2018-04-18T05:00:00Z,170,14,60,1000,11.8,1018.4,86.4,1,0,1,88.89
2018-04-18T06:00:00Z,180,14,100,1900,12.4,1018.7,83.2,1,1,1,100.137
2018-04-18T07:00:00Z,140,6,100,1800,12.8,1019,83.4,1,1,1,128.028
2018-04-18T08:00:00Z,110,6,250,1300,15.2,1019,74.2,1,1,1,141.522
2018-04-18T09:00:00Z,140,11,250,2100,16.7,1018.7,70.5,1,1,1,142.998
2018-04-18T10:00:00Z,130,16,250,1800,17.5,1018.5,66.6,1,1,1,144.125
2018-04-18T11:00:00Z,130,14,250,1100,18,1018.2,62.5,1,1,1,144.981
2018-04-18T12:00:00Z,120,14,250,4500,18.1,1017.8,59,1,1,1,150.114
2018-04-18T13:00:00Z,120,16,250,3500,20,1017.3,49,1,1,1,151.957
2018-04-18T14:00:00Z,120,12,250,1300,20.7,1017.1,50,1,1,1,145.828
2018-04-18T15:00:00Z,110,14,250,1200,20.5,1016.4,50.5,1,1,1,130.262
2018-04-18T16:00:00Z,100,14,250,2100,19.3,1016,53.8,1,1,1,111.653
2018-04-18T17:00:00Z,90,12,250,1900,18.7,1015.8,57.2,1,1,1,102.219
2018-04-18T18:00:00Z,100,11,250,1000,17.7,1015.4,60.4,1,1,1,98.0
2018-04-18T19:00:00Z,100,10,250,2100,15.7,1015.5,68.6,1,1,1,96.617
2018-04-18T20:00:00Z,110,11,250,1400,14.8,1015.6,69.7,1,0,1,90.914
2018-04-18T21:00:00Z,140,5,250,1400,14.1,1016.5,71.2,1,0,1,88.297
2018-04-18T22:00:00Z,90,6,250,1600,12.8,1016.3,77.7,1,0,1,89.575
2018-04-18T23:00:00Z,100,6,250,1300,12,1016.4,80.6,1,0,1,87.561
2018-04-19T00:00:00Z,90,5,250,1600,11.8,1016.4,79.3,1,0,1,87.641
2018-04-19T01:00:00Z,90,8,250,1300,11.7,1016,82.8,1,0,1,86.595
2018-04-19T02:00:00Z,140,2,250,1300,10.1,1016,86.8,1,0,1,86.826
2018-04-19T03:00:00Z,280,2,250,1100,8.8,1016.3,89,1,0,1,89.55
2018-04-19T04:00:00Z,300,1,250,600,8.4,1016.5,95.6,1,0,1,88.047
2018-04-19T05:00:00Z,90,5,250,700,8.6,1016.5,94.4,1,0,1,90.362
2018-04-19T06:00:00Z,70,2,250,800,8.6,1016.8,94.4,1,1,1,98.129
2018-04-19T07:00:00Z,280,2,250,800,9.5,1017.5,94.5,1,1,1,124.162
2018-04-19T08:00:00Z,320,1,250,1300,12,1017.8,85.4,1,1,1,138.525
2018-04-19T09:00:00Z,330,2,250,1500,15.1,1017.7,74.1,1,1,1,144.249
2018-04-19T10:00:00Z,230,4,250,600,17.8,1017.9,68.7,1,1,1,148.202
2018-04-19T11:00:00Z,200,8,250,800,16.1,1018.4,73,1,1,1,150.145
2018-04-19T12:00:00Z,220,6,250,1300,18,1018.4,67,1,1,1,155.496
2018-04-19T13:00:00Z,210,5,250,1200,18.1,1018.4,67.1,1,1,1,154.601
2018-04-19T14:00:00Z,210,4,250,2700,19.5,1018.2,62.4,1,1,1,150.046
2018-04-19T15:00:00Z,210,7,250,1800,19.5,1017.7,58.2,1,1,1,134.828
2018-04-19T16:00:00Z,200,9,250,2400,18.3,1017.7,61.9,1,1,1,114.454
2018-04-19T17:00:00Z,220,7,250,1100,17.4,1017.9,69.2,1,1,1,104.009
2018-04-19T18:00:00Z,260,5,250,1900,17.7,1017.5,71.4,1,1,1,98.808
2018-04-19T19:00:00Z,350,6,250,2400,17.1,1017.6,70.9,1,1,1,95.363
2018-04-19T20:00:00Z,340,5,250,2300,14.9,1018.2,81.4,1,0,1,88.1
2018-04-19T21:00:00Z,320,4,250,1900,13.2,1018.3,86,1,0,1,86.766
2018-04-19T22:00:00Z,310,6,250,1400,12.3,1018.3,90.3,1,0,1,85.391
2018-04-19T23:00:00Z,340,5,250,800,11.6,1018.3,92.5,1,0,1,86.276
2018-04-20T00:00:00Z,350,5,10,900,11,1018.4,94.9,1,0,1,81.24
2018-04-20T01:00:00Z,330,8,0,1100,10.6,1018.4,96,1,0,1,85.574
2018-04-20T02:00:00Z,340,7,10,1500,10.2,1018.3,96,1,0,1,85.919
2018-04-20T03:00:00Z,330,5,10,1700,9.6,1018.3,95.9,1,0,1,85.888
2018-04-20T04:00:00Z,340,5,250,3500,9.1,1018.1,95.8,1,0,1,85.0
2018-04-20T05:00:00Z,340,4,250,2700,8.7,1018,94.4,1,0,1,85.21
2018-04-20T06:00:00Z,330,5,250,2300,8.9,1018.4,93.1,1,1,1,98.492
2018-04-20T07:00:00Z,340,5,250,1000,10.1,1018.6,89.4,1,1,1,124.939
2018-04-20T08:00:00Z,340,7,250,2100,11.9,1018.9,82.9,1,1,1,135.613
2018-04-20T09:00:00Z,350,8,250,1900,14,1018.9,74.2,1,1,1,145.68
2018-04-20T10:00:00Z,330,6,250,2400,16.5,1019,66.5,1,1,1,148.89
2018-04-20T11:00:00Z,310,5,150,2000,18.7,1019.1,63.3,1,1,1,148.766
2018-04-20T12:00:00Z,280,5,150,2100,19.6,1018.8,59.1,1,1,1,151.523
2018-04-20T13:00:00Z,240,4,250,1900,19.8,1018.4,53.5,1,1,1,146.887
2018-04-20T14:00:00Z,220,4,250,2200,20.1,1018.1,57.2,1,1,1,144.309
2018-04-20T15:00:00Z,240,4,250,1700,21.6,1017.7,52.7,1,1,1,127.006
2018-04-20T16:00:00Z,330,8,250,4500,21.4,1017.2,46.4,1,1,1,106.623
2018-04-20T17:00:00Z,330,8,250,1700,20.7,1017.1,44.6,1,1,1,101.352
2018-04-20T18:00:00Z,10,9,250,2800,19.6,1017,33.5,1,1,1,94.609
2018-04-20T19:00:00Z,360,7,250,2300,17.7,1017.1,40.3,1,1,1,89.808
2018-04-20T20:00:00Z,350,4,250,1900,15.3,1017.5,59.2,1,0,1,84.766
2018-04-20T21:00:00Z,320,4,250,4500,13.1,1017.6,70.1,1,0,1,82.779
2018-04-20T22:00:00Z,300,4,250,2100,11.3,1017.3,78.9,1,0,1,80.292
2018-04-20T23:00:00Z,300,4,250,4000,10.5,1017,74.5,1,0,1,81.568
2018-04-21T00:00:00Z,310,4,250,2800,10,1016.6,71.6,0,0,1,81.136
2018-04-21T01:00:00Z,310,3,250,1800,9.5,1016.1,74.8,0,0,1,80.058
2018-04-21T02:00:00Z,270,1,250,3000,9.2,1015.7,82.5,0,0,1,81.345
2018-04-21T03:00:00Z,30,3,250,1700,8.9,1015.2,86.2,0,0,1,81.825
2018-04-21T04:00:00Z,40,2,250,2700,8.9,1014.6,83.5,0,0,1,81.98
2018-04-21T05:00:00Z,30,2,250,1600,8.7,1014.3,84.8,0,0,1,82.306
2018-04-21T06:00:00Z,60,4,250,2300,9.3,1014.2,85.2,0,1,1,80.608
2018-04-21T07:00:00Z,50,5,250,2200,11.2,1013.9,80.1,0,1,1,84.681
2018-04-21T08:00:00Z,90,8,250,1400,15.3,1013.3,70.3,0,1,1,85.47
2018-04-21T09:00:00Z,80,10,250,2300,16.3,1013,65.3,0,1,1,85.948
2018-04-21T10:00:00Z,90,11,250,2500,17.4,1012.7,68.4,0,1,1,87.171
2018-04-21T11:00:00Z,90,8,250,1800,19.9,1012.2,61.2,0,1,1,88.677
2018-04-21T12:00:00Z,90,6,250,1600,21,1011.6,59.2,0,1,1,90.899
2018-04-21T13:00:00Z,100,9,250,1400,22,1010.7,57.9,0,1,1,89.782
2018-04-21T14:00:00Z,100,6,250,1000,22.5,1010.2,57.7,0,1,1,90.301
2018-04-21T15:00:00Z,100,7,250,1200,21.1,1009.5,56.9,0,1,1,90.931
2018-04-21T16:00:00Z,90,11,250,1200,20.5,1008.2,61.1,0,1,1,87.13
2018-04-21T17:00:00Z,110,12,250,1800,19.7,1007.9,63.6,0,1,1,87.058
2018-04-21T18:00:00Z,130,14,250,1500,18.3,1007.2,61.2,0,1,1,90.118
2018-04-21T19:00:00Z,90,3,250,1100,16.9,1007,68.9,0,1,1,84.443
2018-04-21T20:00:00Z,150,5,250,1500,14.9,1007.4,73,0,0,1,83.934
2018-04-21T21:00:00Z,140,8,250,1100,13.8,1007.4,76.4,0,0,1,82.948
2018-04-21T22:00:00Z,90,3,250,800,12.8,1007.3,82.4,0,0,1,82.999
2018-04-21T23:00:00Z,60,2,250,700,12.1,1006.7,85.5,0,0,1,84.462
2018-04-22T00:00:00Z,90,3,250,600,11.3,1006.1,87.5,0,0,1,81.33
2018-04-22T01:00:00Z,210,3,250,300,10.2,1005.9,92.1,0,0,1,81.438
2018-04-22T02:00:00Z,160,2,250,250,9.9,1005.3,94.8,0,0,1,80.665
2018-04-22T03:00:00Z,120,4,250,240,10.2,1004.9,94.8,0,0,1,78.943
2018-04-22T04:00:00Z,100,2,250,140,9.5,1004.5,96,0,0,1,82.528
2018-04-22T05:00:00Z,100,3,10,110,9.3,1004,97.3,0,0,1,82.382
2018-04-22T06:00:00Z,230,5,0,60,10.3,1004.3,98.7,0,1,1,82.524
2018-04-22T07:00:00Z,310,1,0,140,10.6,1004.4,98.7,0,1,1,82.746
2018-04-22T08:00:00Z,260,7,5,270,12.3,1004.8,96.4,0,1,1,85.05
2018-04-22T09:00:00Z,200,4,200,600,13.7,1004.9,80.7,0,1,1,90.529
2018-04-22T10:00:00Z,200,10,200,130,11.8,1005.2,88.9,0,1,1,91.489
2018-04-22T11:00:00Z,230,11,250,1100,14.6,1005.1,72.8,0,1,1,90.898
2018-04-22T12:00:00Z,220,11,100,2600,13.5,1005.5,75,0,1,1,90.647
2018-04-22T13:00:00Z,230,9,30,1200,12.2,1006,87.9,0,1,1,92.662
2018-04-22T14:00:00Z,210,8,30,1300,13.3,1006.1,86.1,0,1,1,91.026
2018-04-22T15:00:00Z,240,9,60,1700,14.7,1005.8,83.5,0,1,1,88.99
2018-04-22T16:00:00Z,290,10,30,2400,13.9,1006.1,76.5,0,1,1,91.505
2018-04-22T17:00:00Z,290,8,30,3000,14.4,1006.5,71.6,0,1,1,89.035
2018-04-22T18:00:00Z,300,9,60,2700,13.3,1007.1,64,0,1,1,85.764
2018-04-22T19:00:00Z,300,7,250,4500,11.8,1007.9,65.4,0,1,1,83.156
2018-04-22T20:00:00Z,300,8,250,2700,10.1,1008.7,75.5,0,0,1,80.317
2018-04-22T21:00:00Z,270,8,250,2800,8.6,1009.5,86.1,0,0,1,81.144
2018-04-22T22:00:00Z,260,7,250,1800,8.1,1010.1,91.5,0,0,1,83.667
2018-04-22T23:00:00Z,270,6,30,1400,8.1,1010.4,94.4,0,0,1,83.416
2018-04-23T00:00:00Z,270,9,30,1600,9.2,1010.8,91.8,1,0,1,85.628
2018-04-23T01:00:00Z,290,6,30,1400,8.5,1011,90.3,1,0,1,80.282
2018-04-23T02:00:00Z,270,7,30,1600,7.7,1010.8,92.8,1,0,1,79.71
2018-04-23T03:00:00Z,280,9,60,1900,8.4,1011,92.9,1,0,1,80.697
2018-04-23T04:00:00Z,260,8,60,1100,7.8,1011,94.1,1,0,1,81.291
2018-04-23T05:00:00Z,260,7,30,1500,7.6,1011.5,94.2,1,0,1,80.826
2018-04-23T06:00:00Z,270,7,250,1700,7.6,1012,95.7,1,1,1,99.817
2018-04-23T07:00:00Z,270,7,60,2500,9.2,1012.3,94.5,1,1,1,130.068
2018-04-23T08:00:00Z,260,7,30,3500,9.4,1013,95.9,1,1,1,149.05
2018-04-23T09:00:00Z,240,8,100,2200,11.2,1013.3,88.7,1,1,1,158.845
2018-04-23T10:00:00Z,230,8,60,1700,12,1013.6,86.5,1,1,1,156.426
2018-04-23T11:00:00Z,240,11,30,2000,11.2,1013.8,84.9,1,1,1,156.739
2018-04-23T12:00:00Z,230,15,100,1800,13.3,1013.8,73.7,1,1,1,151.966
2018-04-23T13:00:00Z,230,14,100,2400,12.9,1013.9,71.1,1,1,1,151.125
2018-04-23T14:00:00Z,220,12,100,2100,12.7,1013.6,76.5,1,1,1,152.415
2018-04-23T15:00:00Z,220,15,100,1600,12.5,1013.3,78.6,1,1,1,136.068
2018-04-23T16:00:00Z,220,15,100,1800,12.8,1013,77.7,1,1,1,114.311
2018-04-23T17:00:00Z,230,19,150,1400,11.8,1012.9,79.4,1,1,1,100.96
2018-04-23T18:00:00Z,230,17,60,1500,11.1,1012.6,82.5,1,1,1,91.803
2018-04-23T19:00:00Z,230,15,60,1500,10.7,1012.5,87.3,1,1,1,87.284
2018-04-23T20:00:00Z,230,13,30,1400,10.6,1012.9,89.7,1,0,1,85.46
2018-04-23T21:00:00Z,240,11,20,1100,10.6,1013.1,90.9,1,0,1,85.509
2018-04-23T22:00:00Z,230,12,0,210,10.3,1013.1,96.1,1,0,1,84.758
2018-04-23T23:00:00Z,240,10,0,280,10.4,1012.8,97.4,1,0,1,86.417
2018-04-24T00:00:00Z,240,10,0,600,10.5,1012.4,98.7,1,0,1,80.854
2018-04-24T01:00:00Z,240,9,5,900,10.2,1012.1,98.7,1,0,1,83.623
2018-04-24T02:00:00Z,230,7,30,900,10.1,1012,97.3,1,0,1,83.902
2018-04-24T03:00:00Z,240,5,30,700,10,1011.7,97.4,1,0,1,82.58
2018-04-24T04:00:00Z,240,7,30,1000,9.8,1011.4,97.4,1,0,1,82.605
2018-04-24T05:00:00Z,220,7,10,1200,10,1011.3,97.4,1,0,1,81.919
2018-04-24T06:00:00Z,210,6,150,1100,10.1,1011.1,97.3,1,1,1,103.668
2018-04-24T07:00:00Z,200,5,10,1900,10.8,1011.4,97.5,1,1,1,134.299
2018-04-24T08:00:00Z,180,5,0,100,10.8,1011.1,97.5,1,1,1,144.049
2018-04-24T09:00:00Z,190,14,5,210,11.2,1010.6,98.7,1,1,1,143.689
2018-04-24T10:00:00Z,200,15,0,80,10.9,1010.1,98.8,1,1,1,147.306
2018-04-24T11:00:00Z,210,16,0,60,10.9,1009.9,98.8,1,1,1,147.553
2018-04-24T12:00:00Z,210,16,0,320,11,1009.2,98.7,1,1,1,153.966
2018-04-24T13:00:00Z,220,17,0,160,11.1,1008.5,98.7,1,1,1,158.726
2018-04-24T14:00:00Z,230,19,0,130,11,1007.9,98.7,1,1,1,152.33
2018-04-24T15:00:00Z,220,18,0,110,11.1,1007.4,98.7,1,1,1,127.915
2018-04-24T16:00:00Z,220,19,0,100,11,1006.8,98.7,1,1,1,107.848
2018-04-24T17:00:00Z,220,21,0,500,11.2,1006.1,98.7,1,1,1,99.192
2018-04-24T18:00:00Z,220,21,10,410,10.9,1005.1,98.8,1,1,1,92.326
2018-04-24T19:00:00Z,230,20,10,500,10.8,1005.1,98.7,1,1,1,83.837
2018-04-24T20:00:00Z,240,18,5,340,10.7,1005.7,98.8,1,0,1,82.851
2018-04-24T21:00:00Z,300,9,10,1600,9.7,1006.5,96,1,0,1,82.245
2018-04-24T22:00:00Z,290,10,30,5000,9.1,1006.9,90.5,1,0,1,79.05
2018-04-24T23:00:00Z,270,10,30,3000,8.9,1007.3,93.2,1,0,1,79.967
2018-04-25T00:00:00Z,270,11,30,1900,8.9,1007.3,95.9,1,0,1,89.421
2018-04-25T01:00:00Z,270,12,30,1400,8.6,1007.5,94.5,1,0,1,79.11
2018-04-25T02:00:00Z,270,12,30,1100,9,1007.6,91.8,1,0,1,78.504
2018-04-25T03:00:00Z,270,11,60,1300,8.3,1007.8,91.5,1,0,1,79.637
2018-04-25T04:00:00Z,270,9,60,1200,8,1008.2,91.4,1,0,1,79.585
2018-04-25T05:00:00Z,270,9,30,1100,7.8,1008.3,91.3,1,0,1,80.371
2018-04-25T06:00:00Z,260,10,30,1000,8.1,1008.7,92.9,1,1,1,100.838
2018-04-25T07:00:00Z,260,9,30,1000,9.1,1009,91.8,1,1,1,132.962
2018-04-25T08:00:00Z,250,11,30,1100,10.4,1009.4,88.4,1,1,1,146.171
2018-04-25T09:00:00Z,240,11,30,1100,11.6,1009.6,84,1,1,1,153.126
2018-04-25T10:00:00Z,230,14,150,1900,12.8,1009.7,75.5,1,1,1,153.861
2018-04-25T11:00:00Z,230,14,100,1100,11.8,1009.8,79.4,1,1,1,157.333
2018-04-25T12:00:00Z,240,13,250,2800,12.4,1009.8,71.7,1,1,1,162.965
2018-04-25T13:00:00Z,230,16,150,1800,13.2,1009.6,71.4,1,1,1,160.6
2018-04-25T14:00:00Z,280,13,60,2000,10.6,1010.1,69.8,1,1,1,156.456
2018-04-25T15:00:00Z,250,17,100,1100,13.1,1009.8,69.2,1,1,1,138.005
2018-04-25T16:00:00Z,250,15,100,2600,11.5,1009.8,67.4,1,1,1,113.024
2018-04-25T17:00:00Z,260,14,100,2300,10.9,1010.1,76.2,1,1,1,105.403
2018-04-25T18:00:00Z,280,18,100,1300,11.1,1010.5,69.2,1,1,1,99.213
2018-04-25T19:00:00Z,270,15,100,2300,10,1010.8,71.7,1,1,1,95.516
2018-04-25T20:00:00Z,270,14,250,1300,8.8,1011.3,78.2,1,0,1,94.688
2018-04-25T21:00:00Z,260,12,60,1900,8.3,1012.1,83.2,1,0,1,97.61
2018-04-25T22:00:00Z,260,12,250,1500,8.1,1012.2,85.9,1,0,1,94.648
2018-04-25T23:00:00Z,260,12,60,1800,7.8,1012.3,84.2,1,0,1,93.467
2018-04-26T00:00:00Z,250,13,60,1400,8.2,1012.4,88.7,1,0,1,90.334
2018-04-26T01:00:00Z,260,11,60,1200,7.8,1012.7,84.2,1,0,1,89.483
2018-04-26T02:00:00Z,260,8,60,1100,7.1,1012.6,86.7,1,0,1,87.722
2018-04-26T03:00:00Z,270,10,250,1200,7.3,1012.5,85.4,1,0,1,88.921
2018-04-26T04:00:00Z,260,9,60,1500,6.9,1012.6,86.6,1,0,1,87.705
2018-04-26T05:00:00Z,250,11,100,1000,7.4,1012.7,86.9,1,0,1,89.503
2018-04-26T06:00:00Z,260,8,60,1100,7.1,1012.9,89.7,1,1,1,108.913
2018-04-26T07:00:00Z,250,12,60,1100,8.6,1013.3,84.7,1,1,1,134.969
2018-04-26T08:00:00Z,260,11,250,1200,10.1,1013.5,77.9,1,1,1,146.199
2018-04-26T09:00:00Z,240,11,60,1600,10.4,1013.3,74.5,1,1,1,79.5
2018-04-26T10:00:00Z,240,14,100,2300,12.8,1013.2,68.8,1,1,1,239.029
2018-04-26T11:00:00Z,230,13,100,2700,11.2,1013.3,75.2,1,1,1,154.524
2018-04-26T12:00:00Z,240,12,100,1800,13,1013,70.1,1,1,1,156.076
2018-04-26T13:00:00Z,220,16,100,2100,13.4,1012.9,70.5,1,1,1,157.124
2018-04-26T14:00:00Z,220,16,100,1200,11.9,1012.5,67.7,1,1,1,150.252
2018-04-26T15:00:00Z,220,16,100,1500,12.5,1011.9,68.4,1,1,1,141.059
2018-04-26T16:00:00Z,230,16,100,900,10.1,1011.6,79.2,1,1,1,121.396
2018-04-26T17:00:00Z,220,13,100,2100,10.7,1011.3,76.1,1,1,1,108.871
2018-04-26T18:00:00Z,220,12,100,2100,10,1010.6,81.8,1,1,1,96.953
2018-04-26T19:00:00Z,220,9,100,900,9.4,1010.3,84,1,1,1,89.421
2018-04-26T20:00:00Z,210,8,60,2500,9.2,1009.8,85.1,1,0,1,90.091
2018-04-26T21:00:00Z,190,6,30,2000,9,1009.1,86.4,1,0,1,91.126
2018-04-26T22:00:00Z,180,7,200,1400,9,1008.4,87.7,1,0,1,91.35
2018-04-26T23:00:00Z,180,7,30,800,8.6,1007.5,88.9,1,0,1,89.597
2018-04-27T00:00:00Z,110,4,100,2700,7.9,1006.4,83,1,0,1,79.353
2018-04-27T01:00:00Z,90,4,100,2600,7.8,1005.4,82.9,1,0,1,91.082
2018-04-27T02:00:00Z,80,5,60,1000,7.3,1004.1,89.7,1,0,1,87.698
2018-04-27T03:00:00Z,100,8,20,1200,7.2,1003.2,94.1,1,0,1,86.703
2018-04-27T04:00:00Z,100,8,100,500,7.5,1001.6,95.7,1,0,1,88.18
2018-04-27T05:00:00Z,90,9,60,500,7.2,1000.1,94.1,1,0,1,89.965
2018-04-27T06:00:00Z,90,9,60,330,6.7,998.9,95.5,1,1,1,113.474
2018-04-27T07:00:00Z,80,9,20,480,7.1,998,97,1,1,1,134.798
2018-04-27T08:00:00Z,100,10,60,800,8.3,996.6,95.8,1,1,1,150.765
2018-04-27T09:00:00Z,90,9,20,500,8.5,995.9,97.2,1,1,1,147.686
2018-04-27T10:00:00Z,100,10,20,1100,8.8,995.3,97.3,1,1,1,143.206
2018-04-27T11:00:00Z,110,11,20,500,9.5,994.6,94.6,1,1,1,141.184
2018-04-27T12:00:00Z,120,11,20,800,10.7,994.4,91.1,1,1,1,144.048
2018-04-27T13:00:00Z,110,9,30,300,10.3,994.5,87.2,1,1,1,149.992
2018-04-27T14:00:00Z,60,7,30,1300,11.4,994.9,85.2,1,1,1,135.156
2018-04-27T15:00:00Z,50,6,30,1800,12.9,994.9,79.2,1,1,1,118.16
2018-04-27T16:00:00Z,40,7,60,3000,12.3,995.8,77.6,1,1,1,103.827
2018-04-27T17:00:00Z,20,13,30,1700,11.7,996.8,80.7,1,1,1,96.884
2018-04-27T18:00:00Z,10,11,30,2000,10.2,997.8,82,1,1,1,90.558
2018-04-27T19:00:00Z,360,7,30,4500,10.1,998.7,81.9,1,1,1,81.849
2018-04-27T20:00:00Z,350,8,30,1800,9.3,999.8,82.7,1,0,1,80.436
2018-04-27T21:00:00Z,350,9,30,3500,8.9,1000.7,86.4,1,0,1,80.554
2018-04-27T22:00:00Z,350,7,30,1900,8.6,1001.2,87.6,1,0,1,81.277
2018-04-27T23:00:00Z,340,6,30,2800,8.5,1001.5,88.9,1,0,1,79.863
2018-04-28T00:00:00Z,320,6,60,1100,8.4,1002,88.8,0,0,1,85.541
2018-04-28T01:00:00Z,330,6,60,1300,8.3,1002.3,90.2,0,0,1,78.237
2018-04-28T02:00:00Z,330,4,30,330,7.7,1002.8,94.3,0,0,1,79.011
2018-04-28T03:00:00Z,320,5,150,800,7.5,1003,94.2,0,0,1,81.249
2018-04-28T04:00:00Z,330,5,30,700,7.2,1003.1,92.7,0,0,1,80.559
2018-04-28T05:00:00Z,360,5,60,600,7,1003.1,92.6,0,0,1,80.85
2018-04-28T06:00:00Z,340,1,100,900,7.2,1003.9,92.7,0,1,1,86.248
2018-04-28T07:00:00Z,340,4,100,1500,7.6,1004.4,91.4,0,1,1,90.505
2018-04-28T08:00:00Z,340,5,30,900,8.3,1004.8,86,0,1,1,91.558
2018-04-28T09:00:00Z,10,2,60,1400,9.2,1005.1,82.6,0,1,1,89.855
2018-04-28T10:00:00Z,150,1,60,1800,9.4,1005.5,81.4,0,1,1,93.96
2018-04-28T11:00:00Z,210,5,100,1500,9.8,1005.8,82.9,0,1,1,91.653
2018-04-28T12:00:00Z,210,7,30,900,10.3,1005.7,80.8,0,1,1,88.803
2018-04-28T13:00:00Z,170,6,60,1300,11.2,1005.7,80.2,0,1,1,88.235
2018-04-28T14:00:00Z,210,8,30,1200,11,1005.7,76.3,0,1,1,87.649
2018-04-28T15:00:00Z,200,8,60,1900,11.9,1005.6,71.3,0,1,1,89.835
2018-04-28T16:00:00Z,190,8,30,1500,10.8,1005.7,76.2,0,1,1,91.745
2018-04-28T17:00:00Z,170,3,100,700,10.1,1006,80.6,0,1,1,94.427
2018-04-28T18:00:00Z,110,2,100,1500,9.4,1005.9,85.3,0,1,1,93.408
2018-04-28T19:00:00Z,80,2,100,800,9,1006,83.8,0,1,1,91.127
2018-04-28T20:00:00Z,40,2,100,1000,8.2,1006.2,90.1,0,0,1,88.023
2018-04-28T21:00:00Z,50,1,150,900,7.8,1006.3,91.3,0,0,1,85.901
2018-04-28T22:00:00Z,40,2,60,400,7.4,1006.3,94.2,0,0,1,84.323
2018-04-28T23:00:00Z,50,5,60,800,7,1006.3,95.6,0,0,1,84.221
2018-04-29T00:00:00Z,50,4,150,360,6.5,1006.3,94,0,0,1,84.138
2018-04-29T01:00:00Z,50,3,250,500,5.6,1006.1,95.3,0,0,1,85.003
2018-04-29T02:00:00Z,40,5,250,700,5.4,1005.7,95.3,0,0,1,85.16
2018-04-29T03:00:00Z,20,3,250,1200,5,1005.3,95.1,0,0,1,85.702
2018-04-29T04:00:00Z,10,1,250,700,4.7,1005.6,95.2,0,0,1,86.257
2018-04-29T05:00:00Z,40,5,250,1800,4.9,1005.4,95.2,0,0,1,84.459
2018-04-29T06:00:00Z,20,5,250,2100,5.4,1005.3,90.5,0,1,1,88.587
2018-04-29T07:00:00Z,20,10,60,2600,7.6,1005.4,82.9,0,1,1,91.875
2018-04-29T08:00:00Z,30,11,250,2100,8.8,1005.6,75.6,0,1,1,90.369
2018-04-29T09:00:00Z,50,14,60,3000,7.9,1006,67.9,0,1,1,89.256
2018-04-29T10:00:00Z,50,11,60,4500,9.4,1006.2,67.2,0,1,1,93.011
2018-04-29T11:00:00Z,50,10,60,3500,10,1005.8,61.8,0,1,1,95.246
2018-04-29T12:00:00Z,30,12,100,2100,10.8,1005.5,54.8,0,1,1,94.32
2018-04-29T13:00:00Z,20,10,100,3000,11.5,1005.2,54.8,0,1,1,94.876
